"","BLOCK","Fertilizer","Mowing","Ditch","treatment","QUADRAT..","DATA.TYPE","Year","Agalinus.purpurea","Aster.novi.belgii","Bidens.bipinnata","Chamaecrista.fasciculata","Clematis.dioscoreifolia","Desmodium.sp.","Drosera.sp.","Erechtites.graminifolia","Eupatorium.capillifolium","Eupatorium.pilosum","Eupatorium.recurvans","Eupatorium.rotundifolium","Eupatorium.semiserratum","Euthamia.caroliniana","Galium.sp.","Gelsemium.sempervirens","Gnaphalium.purpureum","Gratiola.pilosa","Hypericum.sp.","Lespedeza.capitata","Lespedeza.hirta","Lobelia.nuttallii","Ludwigia.alternifolia","Ludwigia.hirtella","Lycopodium","Melothria.pendula","Osmunda.cinnamomea","Osmunda.regalis","Packera.tomentosa","Polygala.cruciata","Polygala.lutea","Polygonum.sp.","Pteridium.aquilinum","Pycnanthemum.flexuosum","Rhexia.mariana","Rhexia.virginica","Rhus.radicans","Rubus.hispidus","Scutellaria.integrifolia","Smilax.glauca","Smilax.rotundifolia","Solanum.carolinense","Solidago.pinetorum","Solidago.puberula","Solidago.rugosa","Solidago.stricta","Sphagnum.sp","Viola.primulifolia","Acer.rubrum","Amelanchier.canadensis","Aronia.arbutus","Callicarpa.americana","Clethra.alnifolia","Crataegus.sp.","Cyrilla.racemiflora","Ilex.glabra","Ilex.opaca","Itea.virginica","Liquidambar.styraciflua","Magnolia.virginica","Nyssa.sylvatica","Pinus.taeda","Prunus.serotina","Rhus.copallinum","Rubus.argutus","Symplocos.tinctoria","Vaccinium.sp.","Viburnum.nudum","Amphicarpum.purshii","Andropogon.virginica","Aristida.virgata","Arundinaria.tecta","Calamagrostis.coarctata","Chasmanthium.laxum","Dichanthelium.lucidum","Dichanthelium.scabriusculum","Dichanthelium.scoparium","Juncus.biflorus","Juncus.canadensis","Juncus.dichotomus","Juncus.effusus","Carex.glaucescens","Rhynchospora.chalarocephala","Rhynchospora.inexpansa","Saccharum.giganteum","Scirpus.cyperinus","Scleria.minor","Xyris.sp"
"38",5,1,0,1,"F",29,"p cover",2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348143512724239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0800695991941146,0,0,0,0,0,0.102287412110667,0,0,0,0,0.150457380668926,0,0,0,0,0.0103228629282538,0.0250211137906123,0,0,0,0,0.119799139167862,0,0.10761419253742,0,0,0,0,0,0,0,0.195544227031757,0,0,0.0103228629282538,0.0803901217985897,0,0,0,0,0,0,0,0,0.127277999938948,0.488547676465501,0,0.154201898714857,0,0,0,0,0,0,0,0,0,0,0
"39",5,1,0,1,"F",30,"p cover",2004,0,0,0,0,0,0,0,0,0,0,0,0.0150101645826951,0,0.295928597287588,0,0,0,0.0150101645826951,0,0,0,0,0,0,0,0,0,0,0,0,0.0183658692806817,0,0,0,0.0204405580773622,0,0,0.00829875518672199,0,0.131610459773316,0,0,0,0,0,0,0,0.0183658692806817,0,0.0354507226600574,0.242543652009246,0,0.0411874460441672,0,0,0,0,0,0,0,0,0,0,0.055222924614999,0.0191595421760561,0,0,0,0,0.0931103623047147,0.0250772786766549,0.0183658692806817,0.0116544598847086,0,0.667214347378095,0,0.241318332451475,0,0,0,0,0,0.0150101645826951,0.0116544598847086,0,0,0,0
"40",6,1,0,0,"F",34,"p cover",2004,0.027781697317467,0.027781697317467,0,0,0,0,0,0,0,0,0,0,0,0.542929411703223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555633946349341,0,0,0,0,0,0.0377739104986177,0,0,0.0482469205483175,0,0.0292449921347904,0,0,0,0,0,0.0285133447261287,0,0.0104782361026188,0,0,0.0536140768961426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389915808287475,0,0.0104782361026188,0.0231514144312225,0.0158401663975249,0.539046454384397,0.0375282860114241,0.0816413987008033,0.0662872552247464,0,0,0.0984588369941834,0.0158401663975249,0.0338752750210349,0.176933247626065,0,0,0,0
"41",6,1,0,0,"F",35,"p cover",2004,0.017112971934921,0,0,0,0,0,0,0,0,0,0.0220553113088913,0,0,0.393130440716298,0,0,0,0.017112971934921,0.00954836571361727,0,0,0.0378230311065186,0,0,0,0,0,0,0,0,0,0,0,0.0487166489574296,0.0621984149420469,0,0,0.0144907050875876,0,0.0507004084497431,0.019433044461558,0,0,0,0,0.0381593441408421,0,0,0,0.0190967314272345,0.111587689968123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174492849692444,0.0213826852402445,0.0283087841065284,0,0.0332170047668717,0.387042687384849,0.0378571498201456,0.0375208367858222,0.122076757357457,0.0184241053585877,0,0,0,0.265804275562228,0.169750348498289,0,0,0,0
"42",6,1,0,0,"F",36,"p cover",2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380628512923379,0,0,0,0,0.0104473557742535,0,0,0,0.0104473557742535,0,0,0,0,0,0,0,0,0,0,0,0.0185336091435258,0,0,0.195981946969222,0,0.0579619298355586,0,0,0,0,0,0.0320106980923128,0,0.0239244447230406,0,0,0.0104473557742535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032099500616394,0,0.0239244447230406,0,0.0158381913537684,0.0293152803025554,0.0374015336718277,0.829065588499551,0,0.163172026160179,0.0374015336718277,0.0293152803025554,0,0,0,0.0620834116885016,0,0,0,0,0
"43",7,1,0,1,"F",40,"p cover",2004,0,0,0,0,0.00898868839213574,0,0,0,0,0.0130420145434958,0,0.00772286560732561,0,0.189031780231619,0,0,0,0,0.0245623485052518,0,0,0,0,0,0,0,0,0,0.0286156746566119,0,0.00772286560732561,0,0,0,0.0322852141125774,0,0.00772286560732561,0,0,0.100525181793698,0.11089415566927,0,0,0,0,0.00772286560732561,0,0,0,0,0.0206369512523566,0,0,0,0,0,0,0,0,0,0,0,0,0.0279760301642876,0.12052248855373,0,0,0,0,0,0,0.0153178023161864,0,0.217930245084837,0.704753568542957,0,0.354026393751683,0,0,0,0,0,0,0,0,0,0,0
"44",7,1,0,1,"F",41,"p cover",2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464636582283641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433655374831845,0,0.00946965064612123,0,0,0.0821654233418939,0,0,0,0,0.0721943663120134,0,0,0.0139945375239493,0,0,0.0636867636867637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139945375239493,0,0,0.299278463984346,0.756206432677021,0,0.167013167013167,0,0,0,0,0,0,0.0139945375239493,0,0,0,0
"45",7,1,0,1,"F",42,"p cover",2004,0,0,0,0,0,0,0,0,0.0124692166214658,0,0,0,0,0.237242432744163,0,0,0,0,0,0.0159294242339225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022849839458836,0,0.0193896318463792,0,0,0.135891081392812,0,0,0,0,0.0193896318463792,0,0,0,0,0.0193896318463792,0.0557529848187288,0,0,0,0,0,0,0,0.0124692166214658,0,0.0857492440537423,0,0,0,0,0,0,0,0,0.0159294242339225,0,0.0216418840986315,0,0.17894884503881,0.90631721687085,0,0.240640294273512,0,0,0,0,0,0,0,0,0,0,0
"46",8,1,0,0,"F",46,"p cover",2004,0,0,0,0,0,0,0,0,0,0,0.0872098896381039,0,0,0.427829128469329,0,0,0,0,0.0238086218652928,0,0,0,0,0,0,0,0,0,0.0162954264211935,0,0,0,0,0.0726949011288734,0.0816791676137081,0,0,0.0518789302219865,0,0.0980251029118367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215230951839786,0,0,0,0,0.0375154683435614,0.0249766396444175,0,0,0,0.30179053968735,0,0.103000227289946,0.204630401293027,0,0,0,0,0.115084476096674,0.332057984190722,0,0,0,0
"47",8,1,0,0,"F",47,"p cover",2004,0,0,0,0,0.0114843205574913,0,0,0,0,0,0.044390243902439,0,0,0.275435540069686,0,0,0,0,0.0149686411149826,0,0,0.0149686411149826,0,0,0,0,0,0,0.0983275261324042,0,0,0,0,0.0259372822299652,0.0169686411149826,0,0,0,0,0.0149686411149826,0,0,0,0,0,0.194076655052265,0,0.0259372822299652,0,0,0.0114843205574913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518745644599303,0.0184529616724739,0,0,0,0.0663275261324042,0.368278745644599,0.261951219512195,0.141108013937282,0.032390243902439,0,0,0,0.135108013937282,0.148592334494774,0,0.0269686411149826,0,0
"48",8,1,0,0,"F",48,"p cover",2004,0,0,0,0,0,0,0,0,0,0,0.0791740938799762,0,0,0.225713012477718,0,0,0,0,0,0,0,0.0148544266191325,0,0,0,0,0,0,0,0,0,0,0,0,0.0814765300059418,0,0,0,0,0,0,0,0,0,0,0.184640522875817,0,0,0,0,0.0346108140225787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497623291740939,0,0,0,0,0.169489007724302,0.464423648247178,0.206253713606655,0.139928698752228,0,0,0,0,0.172385620915033,0.115270350564468,0,0.0620172311348782,0,0
"49",1,0,1,1,"M",49,"p cover",2004,0,0,0.00696562713407694,0,0,0,0,0,0,0,0,0,0,0.149140678351924,0,0,0,0,0,0,0.00696562713407694,0,0,0,0,0,0,0,0.0585875256089233,0,0,0,0,0,0.014375142271796,0,0,0,0,0.223053721830184,0.042681538811746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00696562713407694,0.0872467562030503,0,0,0,0,0.0775552014568632,0,0.0938140223082176,0,0.0224277259276121,0.338834509446847,0,0.871386296380605,0,0,0,0,0,0,0,0,0,0,0
"50",1,0,1,1,"M",50,"p cover",2004,0,0,0,0,0,0,0,0,0,0,0,0.016255195001789,0,0.0108056037211351,0,0,0,0.0108056037211351,0,0,0.016255195001789,0,0,0,0,0,0,0,0.018275397021991,0,0,0,0,0,0.0569399719263479,0,0,0,0,0.0671345608675309,0.042000385324636,0.016255195001789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108056037211351,0,0,0,0,0,0.023724988302645,0.04744997660529,0,0.139388434756282,0.910246882998927,0,0.613657006027578,0,0,0,0,0,0,0,0,0,0,0
"51",1,0,1,1,"M",51,"p cover",2004,0,0,0,0,0,0,0,0,0,0,0,0.0120051524259339,0,0.0556075568913697,0,0,0,0,0.00965221124946329,0.0120051524259339,0,0,0,0.0120051524259339,0,0,0,0,0.0363031343924431,0,0,0,0,0.0441305281236582,0.0120051524259339,0,0,0,0,0.0913825676255904,0.0853799914126235,0.0167110347788751,0,0,0.0120051524259339,0,0,0,0.00965221124946329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00965221124946329,0.0120051524259339,0,0,0,0,0,0.0981537140403607,0,0.0564233576642336,0.923288965221125,0,0.491631601545728,0,0,0,0,0,0,0,0,0,0,0
"52",2,0,1,0,"M",55,"p cover",2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197723438258168,0,0,0,0.043238647239769,0.037398113400731,0.00961106140128296,0,0.0196361240579246,0,0,0,0,0,0,0.0642369689766156,0,0.0171298583937642,0,0,0,0.0231885219264858,0,0,0,0,0.0578622399693728,0,0,0,0,0,0.00961106140128296,0,0,0,0,0.137038867150113,0,0,0,0,0,0,0,0,0,0,0,0,0.0469112390211764,0,0,0,0,0.022142389722085,0.432987441961921,0.0374960491815685,0.112074146289347,0,0.0764522318228965,0.518854863624425,0,0.0685194335750566,0,0,0,0,0,0.0678873026260144,0,0,0,0,0
"53",2,0,1,0,"M",56,"p cover",2004,0,0,0,0,0,0,0,0,0,0,0,0.0416496368160274,0,0.280806103498469,0,0,0,0,0.00828547048995777,0,0,0.079828769333362,0,0,0,0,0,0,0.108155685101928,0.0195932913144177,0.0235119495773012,0,0.0122041287528413,0,0,0,0,0.00727802037845706,0,0.114985551516194,0,0,0,0,0,0.0709840026960942,0,0.0735581990664057,0,0,0.0328048701787597,0,0,0,0,0,0,0,0.00974107456564918,0,0,0,0,0.00828547048995777,0,0,0,0,0.0358272205132618,0.0658320247237579,0.184625092319717,0.268490832562508,0,0,0.38795792372061,0,0.0107485246771499,0,0,0,0,0,0.0107485246771499,0.144097633030023,0,0,0,0
"54",2,0,1,0,"M",57,"p cover",2004,0,0,0,0,0,0,0,0,0,0,0,0.0473760249169747,0,0.333264536465467,0,0,0,0.0327316734525395,0,0,0,0.107914141508903,0,0,0,0,0,0,0,0.0128525057695555,0.0518603298497101,0,0,0,0.0106103533031878,0,0,0,0,0.114931422031259,0,0,0,0,0,0.0648629378764283,0,0.0675553971142841,0,0,0.0645627333621029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176201287126855,0.149914629341239,0.057095146068259,0,0.0263054205677618,0.234647353509578,0.0106103533031878,0.0106103533031878,0,0,0,0,0,0.109405782689457,0.316687618440062,0,0,0,0
"55",3,0,1,1,"M",61,"p cover",2004,0,0,0,0,0,0,0,0,0,0,0,0.0222912463275636,0,0.0759796113411915,0,0,0,0,0.0154419312590705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.417719726735337,0,0.193179002513185,0,0,0,0,0.00859261619057733,0,0,0.0154419312590705,0,0,0.0270698382358147,0,0.0737849987611058,0,0,0,0,0,0,0,0,0,0,0.0562723443417932,0,0,0,0,0.0231938692435666,0.0456090049909738,0,0.0120172737248239,0,0.28474213302184,0.300821209868677,0,0.427843262185409,0,0,0,0,0,0,0,0,0,0,0
"56",3,0,1,1,"M",62,"p cover",2004,0,0,0,0,0,0,0,0,0,0,0,0.0106730714569951,0,0.0574263828093912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119485816610767,0,0,0,0.137080040930021,0,0.183993235177079,0,0,0,0,0,0.00788755613666079,0,0.0187951225058268,0,0,0,0,0.0422232960036382,0,0,0,0,0,0,0,0,0,0,0.050814336876812,0.0538343471093173,0,0,0,0.00788755613666079,0.0187951225058268,0,0.501033909385481,0,0.121024245352737,0.230981041441646,0,0.545602154510829,0,0,0,0,0,0,0,0,0,0,0
"57",3,0,1,1,"M",63,"p cover",2004,0,0,0,0,0.0522649669929433,0,0,0,0,0,0,0.0148190302754382,0.0261324834964717,0.120191213293877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566127930798998,0,0,0,0,0,0,0,0,0.148281356703847,0,0.304894149783747,0,0,0,0,0.0148190302754382,0,0,0.0740496244024585,0,0,0.0148190302754382,0,0.0148190302754382,0,0,0,0,0,0,0,0,0,0,0.126360118370134,0,0,0,0,0,0,0,0.126314591395402,0,0,0.444070111541088,0,0.461552469838379,0,0,0,0,0,0,0,0,0,0,0
"58",4,0,1,0,"M",67,"p cover",2004,0,0,0,0,0,0,0,0,0,0,0,0.0190347300337458,0,0.0907093644544432,0,0,0,0.0568405511811024,0.0274360236220472,0,0,0.0168025871766029,0,0,0,0,0,0,0.0254675196850394,0.0101061586051744,0.0190347300337458,0,0,0,0,0.0565769122609674,0,0,0,0.0607775590551181,0.0498804836895388,0,0,0,0.030845753655793,0.237608970753656,0,0.0439749718785152,0,0.0817807930258718,0,0,0,0,0,0,0,0,0,0,0.0165389482564679,0,0,0.0101061586051744,0,0,0,0,0.0907093644544432,0.0913596737907762,0.0487028965129359,0.166971316085489,0,0.0212668728908886,0.512707395950506,0,0.166848284589426,0,0,0,0,0,0,0.0479119797525309,0,0,0,0
"59",4,0,1,0,"M",68,"p cover",2004,0,0,0,0,0,0,0,0,0,0,0.02500897616483,0.0115861573728837,0,0.0649598144005303,0,0,0,0.0384317949567763,0.0115861573728837,0,0,0.0115861573728837,0,0,0,0,0,0,0.0817383378904632,0,0,0,0,0,0,0.0953821084320711,0,0.00823045267489712,0,0.276010163780484,0,0,0,0,0.0115861573728837,0.0647388626508686,0,0,0,0,0.130900102190184,0,0,0,0,0.0149418620708703,0,0,0,0,0.188098986383848,0,0,0,0,0,0,0,0.0182975667688569,0,0.119410611207777,0.0391913165962383,0,0.0216532714668434,0.62787582511669,0,0.0149418620708703,0,0,0,0,0,0.0719888419366421,0,0,0,0.0518546137487226,0
"60",4,0,1,0,"M",69,"p cover",2004,0,0,0,0,0,0,0,0,0,0,0.0193068249395218,0.0298609146492844,0,0.0794154835655272,0,0,0,0.0864938829004117,0,0,0,0,0,0,0,0,0,0,0.0544447844436875,0.0166683025120812,0.0140297800846406,0,0,0,0.0873310508478491,0.0113912576571999,0,0,0,0.104836521307368,0.0267720536018429,0,0,0,0.151625549211041,0.121568333112013,0,0.049618078208807,0,0,0.0113912576571999,0,0.0135794414646398,0,0.137659278418965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180649295912888,0.105800707839933,0.300930122457463,0,0.0113912576571999,0.201757475332413,0,0,0,0,0,0,0,0.115003781689694,0.068474564528328,0,0,0,0
"61",5,0,1,1,"M",73,"p cover",2004,0,0,0,0,0,0,0,0,0,0,0,0.0186638210616617,0,0.0932877199589898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335823237712636,0,0,0.077668277781265,0,0.256941393091038,0.0392003012993535,0,0.0196158433243362,0,0.0186638210616617,0.0158705249722763,0,0.0270750946791371,0,0,0.0661498545812148,0,0,0,0,0,0,0,0,0,0,0,0,0.0242504132404327,0.0569748707969786,0,0,0,0.0812252840374113,0.0587533739250518,0,0,0,0,0.749147364676836,0,0.362929717741092,0,0,0,0,0,0,0,0,0,0,0
"62",5,0,1,1,"M",74,"p cover",2004,0,0,0,0,0,0,0,0,0,0,0,0.0675636958968587,0,0.0355264504246393,0,0,0.023176097411235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124547221937992,0,0.0957126777857362,0.00938299396295917,0,0,0,0.0310754118489717,0,0,0.0271462191752788,0,0,0,0,0.0675636958968587,0,0,0,0,0,0,0,0,0,0,0,0.0483577202496674,0,0,0,0,0,0,0.185572495651284,0,0,0.63194515501893,0,0.652430164739589,0,0,0,0,0,0,0,0,0,0,0
"63",5,0,1,1,"M",75,"p cover",2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0478412060735653,0,0,0,0,0.0485971619257435,0,0,0,0,0,0,0,0,0,0.0533056869478822,0,0,0,0,0,0.0161018596513964,0,0,0,0.0133696192142379,0.101319682930517,0.152238709259379,0,0,0,0,0,0,0.0270308214000302,0,0,0.0344715868593274,0,0.0133696192142379,0,0,0,0,0,0,0,0,0,0,0.0789973865526253,0.086729734983477,0,0,0,0,0.0369122443249314,0,0.208103846735351,0,0.12922525324521,0.609538002980626,0,0.342847577701462,0,0,0,0,0,0,0,0,0,0,0
"64",6,0,1,0,"M",79,"p cover",2004,0,0,0,0,0,0,0,0,0,0,0,0.0108653164523417,0,0.0583050106334347,0,0,0,0.0236353758803225,0.0272759194111529,0,0,0.0145621741233213,0,0,0,0,0,0,0,0.0127137452878315,0,0,0,0,0.0383101782839425,0,0,0.0197695757888948,0,0.107086306388674,0,0,0,0,0,0.940996031509418,0,0.0201074606297908,0,0,0.0238043183007705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00901688761685184,0.115934251585077,0.0731487554575027,0.02934960480724,0,0.0145621741233213,0.36903649818801,0.0108653164523417,0,0,0,0,0,0,0.0806550990797607,0,0,0,0,0
"65",6,0,1,0,"M",80,"p cover",2004,0,0,0,0,0,0,0,0,0,0.0832170425051404,0,0.0117369467758789,0,0.0117369467758789,0,0,0,0,0.0234738935517578,0,0,0.00860215053763441,0,0,0,0,0,0,0,0.0148717430141234,0.024276131728857,0,0,0,0.0117369467758789,0,0,0.0396939360231908,0,0.0361950989314727,0,0,0,0,0,0.281322681767621,0,0.00860215053763441,0,0,0.0211413354906125,0,0,0,0.281504702194357,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147079246300603,0.172885697913507,0.140007415647015,0.0784777699126976,0.0232918731250211,0.0274109279671015,0.323861529645734,0,0.00860215053763441,0,0,0,0,0,0.0926214312198739,0.127650251120774,0,0,0,0
"66",6,0,1,0,"M",81,"p cover",2004,0,0,0,0,0,0,0,0,0,0,0,0.0329087272344457,0,0.0253974102537109,0,0,0,0.0529687335509001,0.0135382671860196,0,0,0.0280661122223392,0,0,0,0,0,0,0.0135382671860196,0.0208021897041794,0.0111169596799663,0,0,0,0.0507948205074218,0,0,0.0154647857669228,0,0.0532161280134751,0,0,0,0,0.0208021897041794,0.177781871775976,0,0.0135382671860196,0,0,0.0304874197283925,0,0.0302400252658175,0,0.0159595746920729,0,0,0,0.00968523002421308,0,0.194625750078956,0,0,0,0,0,0.0135382671860196,0,0.0568217707127066,0.134250973786714,0.0367617643962522,0.0967470260027371,0.0159595746920729,0,0.585061585430045,0,0,0,0,0,0,0,0.231545425834298,0.0183808821981261,0,0,0,0
"67",7,0,1,1,"M",85,"p cover",2004,0,0,0,0,0.0194665957823853,0,0,0,0,0,0,0.0179957469431154,0,0.118713450292398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283094098883573,0,0,0.0295676058833954,0,0.0539872408293461,0,0,0,0,0.00936558568137516,0,0,0.0620946305156831,0,0.00936558568137516,0,0,0.00936558568137516,0,0,0,0,0,0.0526138578770158,0,0,0,0,0.105653021442495,0.0857611199716463,0,0,0,0,0.0206273258904838,0,0.0578770157717526,0,0.185353535353535,0.437816764132554,0,0.670910863016126,0,0,0,0,0,0,0.0251550593655857,0,0,0,0
"68",7,0,1,1,"M",86,"p cover",2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113344470190943,0,0,0,0.00812990605521726,0,0,0,0,0,0,0,0,0,0,0.0934418278816619,0,0,0,0,0,0.0361624544197158,0,0,0,0,0.0698963553735338,0,0,0,0,0.00951303191967092,0,0,0.0491494674067288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0735068527599648,0.066253525174687,0,0,0,0,0.0185195164448277,0,0.256104614610839,0,0.0489806182752241,0.253507212013436,0,0.887568033626125,0,0,0,0,0,0,0.0159221138474251,0,0,0,0
"69",7,0,1,1,"M",87,"p cover",2004,0,0,0,0,0,0,0,0,0,0,0,0,0.0253439459100926,0.0702270149988232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184115368979609,0,0,0,0,0.00593534030853499,0.016678434644928,0,0,0.253022230780752,0,0.126719729550463,0,0,0,0,0.00593534030853499,0,0,0.0242163596294157,0,0,0.0133427477159424,0,0,0,0,0,0,0,0,0.00433275563258232,0,0,0,0.0460106553694075,0,0,0,0,0,0.0236108436570597,0,0.0427584141044569,0,0.180257611742303,0.603780730470505,0,0.528542696364765,0,0,0,0,0,0.0108736119134733,0,0,0,0,0
"70",8,0,1,0,"M",91,"p cover",2004,0,0,0,0,0,0,0,0,0,0,0.0446253071253071,0.0102784602784603,0,0.164987714987715,0,0,0,0.106807944307944,0.0156838656838657,0.0102784602784603,0,0.0156838656838657,0,0,0,0,0,0,0.128450040950041,0.0340704340704341,0,0,0,0.0102784602784603,0.0367731367731368,0,0,0.0584357084357084,0,0.0551597051597052,0,0,0,0,0.012981162981163,0.179821867321867,0,0.025962325962326,0,0,0,0,0,0,0,0,0,0,0,0,0.0595208845208845,0,0,0,0,0,0,0,0,0.0554361179361179,0.0754197379197379,0,0,0.0183865683865684,0.306930794430794,0,0.058947583947584,0,0,0,0,0,0.299314086814087,0.215765765765766,0,0,0,0
"71",8,0,1,0,"M",92,"p cover",2004,0,0.0111719424497624,0,0,0,0,0,0,0,0,0.015855783199177,0.0111719424497624,0,0.248202201301756,0,0,0,0.0435555831278337,0.025223464698006,0,0,0.0181977035738842,0,0,0,0,0,0,0.0549963552894831,0.0181977035738842,0,0,0,0.0435555831278337,0,0.0657650531714151,0,0,0,0.108648562019532,0,0,0,0,0,0.25891403136002,0,0.025223464698006,0,0,0.0205396239485915,0,0,0,0,0.0205396239485915,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106978715924542,0.0388717423784192,0,0.0296384757355336,0,0.226799220393836,0,0.0299073054474205,0.0135138628244697,0,0,0,0,0.449586674317974,0.114945381040268,0,0,0,0
"72",8,0,1,0,"M",93,"p cover",2004,0,0,0,0,0,0,0,0,0,0,0.0162851536952256,0.0114889906256813,0,0.0393884892086331,0,0,0,0.0443100065402224,0.0162851536952256,0,0,0.0330717244386309,0,0,0,0,0,0,0.0161597994331807,0.0581970787006758,0,0,0,0.02108131676477,0.0234793982995422,0.0114889906256813,0,0.0296708088074995,0,0.0555482886418138,0,0,0,0,0,0.280499236974057,0,0.0186832352299978,0,0,0.02108131676477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0794037497274907,0.0492315238718116,0,0,0,0.382521255722695,0.0282755613690865,0.0535262698931764,0.0496075866579464,0,0,0,0,0.293116415958143,0.367598648354044,0,0,0,0
"73",1,1,1,1,"MF",52,"p cover",2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0785424526628269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254130545338427,0,0.312490390642556,0.0229796695563729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229796695563729,0.0169006422007498,0,0,0,0,0.0108216148451267,0,0.234787647984105,0,0.137144749447092,0.294602202169054,0,0.614620415597318,0,0,0,0,0,0,0,0,0,0,0
"74",1,1,1,1,"MF",53,"p cover",2004,0,0,0,0,0,0,0,0.00934243621990657,0,0,0,0,0,0.110552161935561,0,0,0,0,0.00802491316325308,0,0,0.00802491316325308,0,0,0,0,0,0,0.00802491316325308,0,0,0,0,0,0.0615642591927177,0,0,0.00658761528326746,0,0.158342316445083,0.118217750628818,0,0,0,0.118577075098814,0,0,0,0,0,0.00802491316325308,0,0.0280273086597197,0,0,0,0,0,0,0,0,0,0,0.00802491316325308,0.0161696011498383,0,0,0,0.00802491316325308,0,0,0.183015930051503,0,0.096298957959037,0.48628578272847,0,0.546772068511199,0,0,0,0,0.0120972571565457,0,0,0,0,0,0
"75",1,1,1,1,"MF",54,"p cover",2004,0,0,0,0,0,0,0,0,0,0,0,0.00864963827511641,0,0.16866794636477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00641250180979203,0,0,0,0,0,0.0231162984031796,0,0,0.333291299454027,0,0.0654654318047013,0.0606969217189054,0,0,0,0.0184925716794403,0,0,0.0845581538720208,0,0,0.015211593877999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186420254725309,0.0514518034869438,0,0,0,0.025353434868504,0.415332090998678,0,0.704658287913392,0,0,0,0,0,0,0,0,0,0,0
"76",2,1,1,0,"MF",58,"p cover",2004,0,0,0,0,0,0,0,0,0,0,0,0.00912208952409957,0,0.192339765204087,0,0,0,0.0139151747191948,0.0177800981821082,0,0,0.00912208952409957,0,0,0,0,0,0,0,0,0,0,0,0,0.061896785514876,0,0,0.0394251198271299,0,0.0873559717780823,0.0184762194812446,0,0,0,0,0,0,0.0374165198285801,0,0.0314124736235289,0.0367203985294438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161703176778554,0.0107971314001465,0.219938074209431,0,0.138767430224717,0.874719919946051,0,0.039091561704627,0,0,0,0,0,0,0,0,0,0,0
